Station_Name,Latitude,Longitude,County,City
중앙지구대,35.2297,128.8821,경상남도,김해시
금강병원,35.22752,128.8824,경상남도,김해시
김해중부경찰서,35.22629,128.8796,경상남도,김해시
봉황역,35.22687,128.8743,경상남도,김해시
이마트 신세계백화점,35.23059,128.8723,경상남도,김해시
임호성당,35.23023,128.8606,경상남도,김해시
농협김해시지부,35.2354,128.8813,경상남도,김해시
김해여고,35.23986,128.8794,경상남도,김해시
김해시청소년센터,35.24124,128.8784,경상남도,김해시
광남백조아파트,35.24604,128.8752,경상남도,김해시
구산동우체국,35.25139,128.8707,경상남도,김해시
구산동원아파트,35.25452,128.8697,경상남도,김해시
노인복지회관,35.25698,128.8664,경상남도,김해시
부영6차아파트,35.26063,128.8649,경상남도,김해시
동신아파트,35.26716,128.8619,경상남도,김해시
감분,35.27013,128.856,경상남도,김해시
망천2구,35.27543,128.8413,경상남도,김해시
망천1구,35.27764,128.8348,경상남도,김해시
신천,35.27748,128.8285,경상남도,김해시
명동정수장,35.2817,128.8213,경상남도,김해시
금음,35.28562,128.817,경상남도,김해시
인현,35.29032,128.8132,경상남도,김해시
명동,35.29423,128.8082,경상남도,김해시
새마을,35.2959,128.8026,경상남도,김해시
소업마을,35.29391,128.796,경상남도,김해시
소업,35.2921,128.79,경상남도,김해시
신기,35.29349,128.7845,경상남도,김해시
빙그레,35.29444,128.7796,경상남도,김해시
설창,35.29621,128.7664,경상남도,김해시
신용삼거리,35.29661,128.7609,경상남도,김해시
신용마을,35.29862,128.7573,경상남도,김해시
제암요양병원,35.30014,128.7538,경상남도,김해시
용전마을,35.30123,128.75,경상남도,김해시
기영아파트,35.30182,128.7463,경상남도,김해시
제일고등학교,35.30217,128.7412,경상남도,김해시
진영시외주차장,35.3027,128.736,경상남도,김해시
진영농협(진영전통시장),35.30296,128.7334,경상남도,김해시
중구,35.30348,128.7286,경상남도,김해시
삼성아파트,35.30391,128.7234,경상남도,김해시
부곡,35.3046,128.7188,경상남도,김해시
거성아파트,35.30487,128.7142,경상남도,김해시
대근아파트,35.30334,128.711,경상남도,김해시
좌곤,35.29668,128.7072,경상남도,김해시
좌곤육교,35.29283,128.7078,경상남도,김해시
좌곤,35.2968,128.7075,경상남도,김해시
대근아파트,35.30273,128.7107,경상남도,김해시
거성아파트,35.30473,128.7145,경상남도,김해시
부곡,35.30441,128.7194,경상남도,김해시
삼성아파트,35.30377,128.7237,경상남도,김해시
중구,35.30335,128.7288,경상남도,김해시
진영농협(진영전통시장),35.30292,128.7328,경상남도,김해시
진영시외주차장,35.30261,128.736,경상남도,김해시
제일고등학교,35.3021,128.7409,경상남도,김해시
기영아파트,35.3017,128.7464,경상남도,김해시
용전마을,35.30112,128.75,경상남도,김해시
제암요양병원,35.29998,128.7538,경상남도,김해시
신용마을,35.2985,128.7573,경상남도,김해시
신용삼거리,35.29652,128.7607,경상남도,김해시
설창,35.29603,128.7664,경상남도,김해시
빙그레,35.29423,128.7797,경상남도,김해시
신기,35.29349,128.7834,경상남도,김해시
소업,35.29201,128.7895,경상남도,김해시
소업마을,35.29355,128.7954,경상남도,김해시
새마을,35.29564,128.8024,경상남도,김해시
명동,35.29368,128.8086,경상남도,김해시
인현,35.28925,128.8142,경상남도,김해시
금음,35.28569,128.8167,경상남도,김해시
신천,35.27702,128.8294,경상남도,김해시
망천1구,35.2774,128.835,경상남도,김해시
망천2구,35.2751,128.8424,경상남도,김해시
동신아파트,35.26668,128.8618,경상남도,김해시
부영6차아파트,35.26059,128.8646,경상남도,김해시
노인복지회관,35.25684,128.8665,경상남도,김해시
구산동원아파트,35.25428,128.8696,경상남도,김해시
구산동우체국,35.2511,128.8708,경상남도,김해시
광남백조아파트,35.24578,128.8751,경상남도,김해시
김해시청소년센터,35.24133,128.8782,경상남도,김해시
김해여고,35.2396,128.8794,경상남도,김해시
농협김해시지부,35.23591,128.881,경상남도,김해시
국민은행,35.23399,128.8813,경상남도,김해시
외동축협,35.23467,128.855,경상남도,김해시
아사,34.864025,128.47840833,경상남도,거제시
동신ENG물류센타,34.87012333,128.47565833,경상남도,거제시
광리,34.87481,128.47709333,경상남도,거제시
광리마을입구,34.8794,128.47745167,경상남도,거제시
한신APT,34.88110333,128.47723167,경상남도,거제시
신촌,34.883015,128.47817667,경상남도,거제시
오량초등학교,34.88554833,128.482725,경상남도,거제시
오량,34.88789833,128.49326667,경상남도,거제시
청포,34.89772,128.50508667,경상남도,거제시
청곡,34.90292667,128.51352,경상남도,거제시
장좌,34.90509833,128.51453,경상남도,거제시
지석,34.90729667,128.51560667,경상남도,거제시
사근,34.91351,128.518985,경상남도,거제시
사등파출소,34.91993333,128.52558333,경상남도,거제시
고은빌라,34.92054833,128.52812167,경상남도,거제시
항도,34.92054667,128.53059333,경상남도,거제시
진보해변빌라,34.919227,128.533555,경상남도,거제시
신풍레미콘,34.915125,128.53842333,경상남도,거제시
신풍레미콘,34.9152,128.53824167,경상남도,거제시
진보해변빌라,34.91931,128.53371167,경상남도,거제시
항도,34.92042,128.530715,경상남도,거제시
고은빌라,34.92061667,128.52808167,경상남도,거제시
사등파출소,34.91979333,128.52572833,경상남도,거제시
성포중학교,34.91671167,128.52993333,경상남도,거제시
금포마을,34.91158833,128.54278167,경상남도,거제시
금포,34.91016667,128.54436333,경상남도,거제시
대리,34.90618833,128.54838,경상남도,거제시
성내,34.902746,128.554101,경상남도,거제시
경남에너지,34.89551167,128.58202333,경상남도,거제시
임전,34.90091167,128.645065,경상남도,거제시
연사,34.90927333,128.645915,경상남도,거제시
관암,34.91266,128.65388,경상남도,거제시
연초삼거리,34.91398167,128.656165,경상남도,거제시
연초중학교,34.91378167,128.65948333,경상남도,거제시
야부,34.91272333,128.662205,경상남도,거제시
하 송정,34.91398333,128.67179833,경상남도,거제시
송정,34.914346,128.674383,경상남도,거제시
상 송정,34.90882833,128.68121167,경상남도,거제시
옥포고등학교,34.90655167,128.68186333,경상남도,거제시
거제소방서,34.89530167,128.68588667,경상남도,거제시
애드미럴호텔앞,34.89221667,128.68833167,경상남도,거제시
옥포사거리,34.88929,128.69079667,경상남도,거제시
성지중학교,34.88741667,128.69233167,경상남도,거제시
한화오션서문,34.87646167,128.69316667,경상남도,거제시
용소,34.87364,128.69167167,경상남도,거제시
내곡,34.86868667,128.69094667,경상남도,거제시
한화오션남문,34.86736833,128.693905,경상남도,거제시
한화오션정문,34.86390167,128.70158333,경상남도,거제시
한화오션동문,34.86351667,128.71243167,경상남도,거제시
두모고개,34.869236,128.722975,경상남도,거제시
거제문화예술회관,34.86700667,128.72445167,경상남도,거제시
거제세관,34.86587,128.72406167,경상남도,거제시
구장승포여객선터미널,34.86324,128.72315167,경상남도,거제시
마전마을회관,34.86125667,128.72321333,경상남도,거제시
마전주공APT,34.85913,128.721065,경상남도,거제시
옥림아파트교차로,34.855341,128.719794,경상남도,거제시
옥림,34.85089333,128.71359167,경상남도,거제시
이진암,34.85030667,128.70912333,경상남도,거제시
소노캄거제,34.842927,128.701063,경상남도,거제시
소동마을,34.83913333,128.69896667,경상남도,거제시
신촌,34.83447,128.69967167,경상남도,거제시
일운농협,34.83189,128.70075833,경상남도,거제시
지세포,34.82895333,128.70264333,경상남도,거제시
거원비치APT,34.82714167,128.70541,경상남도,거제시
교항,34.82648167,128.70833,경상남도,거제시
와현고개,34.82029144,128.70901144,경상남도,거제시
지선암,34.81864167,128.70242667,경상남도,거제시
와현,34.8145,128.70422167,경상남도,거제시
삼정,34.805575,128.69493167,경상남도,거제시
수정,34.80385333,128.69596333,경상남도,거제시
삼정,34.80557167,128.69500833,경상남도,거제시
삼정경로당,34.80729667,128.69533667,경상남도,거제시
구조라해수욕장,34.807425,128.6932,경상남도,거제시
구조라주차장,34.81082167,128.68828667,경상남도,거제시
오닐레스토랑,34.811995,128.68335167,경상남도,거제시
망양,34.816155,128.67643833,경상남도,거제시
망양,34.81645,128.676225,경상남도,거제시
윤돌,34.81480333,128.67809667,경상남도,거제시
망양,34.815505,128.67567333,경상남도,거제시
양지,34.81623167,128.67131,경상남도,거제시
망치,34.81289,128.66685167,경상남도,거제시
양화,34.79553833,128.66265667,경상남도,거제시
양화수산,34.79139167,128.66578167,경상남도,거제시
수산,34.77887362,128.65186582,경상남도,거제시
학동공소,34.77920667,128.647475,경상남도,거제시
동부119안전센터,34.77527333,128.64147667,경상남도,거제시
학동,34.77314,128.63927,경상남도,거제시
내촐,34.765265,128.63555667,경상남도,거제시
내촐,34.764655,128.63643167,경상남도,거제시
학동,34.77286949,128.63898188,경상남도,거제시
동부119안전센터,34.77531833,128.64158667,경상남도,거제시
학동공소,34.77909833,128.647415,경상남도,거제시
수산,34.77860022,128.65193032,경상남도,거제시
양화수산,34.79208,128.665395,경상남도,거제시
양화,34.79599833,128.66350833,경상남도,거제시
망치,34.81277667,128.66682833,경상남도,거제시
양지,34.81601833,128.67123333,경상남도,거제시
망양,34.815495,128.675575,경상남도,거제시
윤돌,34.81478667,128.67769667,경상남도,거제시
오닐레스토랑,34.81193833,128.683585,경상남도,거제시
구조라주차장,34.81075333,128.68812667,경상남도,거제시
구조라해수욕장,34.80741833,128.69299667,경상남도,거제시
삼정경로당,34.807245,128.69534167,경상남도,거제시
구조라삼거리,34.80808167,128.69689667,경상남도,거제시
덕봉,35.947472,127.994362,경상북도,김천시
예서마을종점,35.874439,127.930283,경상북도,김천시
덕산,35.932869,127.90699,경상북도,김천시
대덕출발,35.918331,127.97023,경상북도,김천시
중감,35.906841,127.912491,경상북도,김천시
공자동,36.068161,128.014236,경상북도,김천시
주공,36.075581,127.995651,경상북도,김천시
화곡,36.087929,127.991783,경상북도,김천시
세송삼거리,36.127861,128.045746,경상북도,김천시
반곡,36.13036,128.056274,경상북도,김천시
용복,36.130989,128.052063,경상북도,김천시
신평,36.13166,128.048676,경상북도,김천시
복전1리,36.131618,128.030579,경상북도,김천시
복전2리,36.130581,128.027512,경상북도,김천시
기날입구,36.127312,128.022629,경상북도,김천시
기날입구,36.127522,128.021866,경상북도,김천시
기날입구,36.127468,128.02179,경상북도,김천시
기날,36.13171,128.011246,경상북도,김천시
복산위,36.140549,128.002213,경상북도,김천시
화곡,36.087921,127.991898,경상북도,김천시
주공,36.0756,127.995728,경상북도,김천시
공자동,36.068211,128.01416,경상북도,김천시
복산위,36.140579,128.002304,경상북도,김천시
기날,36.13176,128.011307,경상북도,김천시
세송종점,36.12484,128.040955,경상북도,김천시
세송삼거리,36.127781,128.045746,경상북도,김천시
대룡초등학교,36.12429,128.049545,경상북도,김천시
정골마을회관,36.110889,128.049423,경상북도,김천시
대룡초등학교,36.124321,128.049454,경상북도,김천시
복전2리,36.130489,128.027451,경상북도,김천시
대항행정복지센터,36.124088,128.022186,경상북도,김천시
직지사,36.114979,128.018204,경상북도,김천시
직지빌라,36.12096,128.019043,경상북도,김천시
향천1리,36.122879,128.020523,경상북도,김천시
향천2리,36.125549,128.021545,경상북도,김천시
신평,36.131592,128.04866,경상북도,김천시
KT&G,36.128761,128.066589,경상북도,김천시
양금폭포,36.10738,128.121216,경상북도,김천시
용복,36.131069,128.052063,경상북도,김천시
반곡,36.130291,128.056274,경상북도,김천시
복전1리,36.13155,128.030609,경상북도,김천시
향천,36.12735,128.022766,경상북도,김천시
향천1리(지천마을,36.12254,128.020615,경상북도,김천시
신평,36.131519,128.048676,경상북도,김천시
신평,36.131512,128.048767,경상북도,김천시
용화사,36.147949,128.039154,경상북도,김천시
예지리,36.142971,128.050644,경상북도,김천시
두원감리교회,36.22044,128.101105,경상북도,김천시
직동,36.160439,128.067337,경상북도,김천시
덕천주유소,36.133179,128.04129,경상북도,김천시
덕천(도산.남전),36.133789,128.038483,경상북도,김천시
남전,36.134178,128.036362,경상북도,김천시
둥굴관광농원,36.140072,128.02739,경상북도,김천시
중리,36.158932,128.034637,경상북도,김천시
태화1리,36.144711,128.025925,경상북도,김천시
검문소(태화2리),36.15131,128.025116,경상북도,김천시
우성기업,36.154629,128.023514,경상북도,김천시
신암1리(신촌),36.165329,128.014206,경상북도,김천시
신암2리(가성),36.171619,128.013519,경상북도,김천시
청도석재,36.175678,128.013336,경상북도,김천시
신기,36.18148,128.011917,경상북도,김천시
곤천(시목),36.187611,128.011307,경상북도,김천시
곤천,36.194962,128.007339,경상북도,김천시
죽막,36.19783,128.006775,경상북도,김천시
상금동,36.164028,128.03688,경상북도,김천시
상금동종점,36.17366,128.039413,경상북도,김천시
중리,36.158829,128.034454,경상북도,김천시
용화사,36.147999,128.03923,경상북도,김천시
예지리,36.143059,128.050613,경상북도,김천시
새터,36.164749,128.063828,경상북도,김천시
그린빌,36.132858,128.121887,경상북도,김천시
직동,36.16045,128.067413,경상북도,김천시
신리종점,36.144772,128.062943,경상북도,김천시
광천2리,36.206772,128.002899,경상북도,김천시
죽막,36.198132,128.006683,경상북도,김천시
곤천,36.195,128.007416,경상북도,김천시
곤천(시목),36.187618,128.0112,경상북도,김천시
신기,36.181469,128.011826,경상북도,김천시
청도석재,36.175892,128.013412,경상북도,김천시
신암2리(가성),36.171768,128.013687,경상북도,김천시
신암1리(신촌),36.16481,128.01442,경상북도,김천시
우성기업,36.154579,128.023453,경상북도,김천시
태화(태평),36.150028,128.024994,경상북도,김천시
태화1리,36.145969,128.025726,경상북도,김천시
둥굴관광농원,36.140079,128.027496,경상북도,김천시
남전입구,36.134411,128.035675,경상북도,김천시
덕천(도산.남전),36.133511,128.039444,경상북도,김천시
덕천주유소,36.133121,128.041214,경상북도,김천시
신리종점,36.14468,128.062988,경상북도,김천시
희곡,35.997028,127.983192,경상북도,김천시
숫골마을,35.996021,127.976807,경상북도,김천시
말미,35.997921,127.964722,경상북도,김천시
갈개종점,36.001068,127.953773,경상북도,김천시
안간리,36.029331,127.955887,경상북도,김천시
봄내,36.006729,127.938606,경상북도,김천시
대야삼거리,36.017872,127.922447,경상북도,김천시
대야삼거리,36.017639,127.922501,경상북도,김천시
갈불,36.012138,127.931732,경상북도,김천시
갈불,36.011829,127.931747,경상북도,김천시
하대삼거리,36.003201,127.924858,경상북도,김천시
지시,35.992512,127.914581,경상북도,김천시
조산,35.996391,127.930061,경상북도,김천시
월곡,35.986778,127.940353,경상북도,김천시
어전2구,35.983158,127.91819,경상북도,김천시
학동,35.978512,127.929581,경상북도,김천시
사등2리,35.989498,127.95845,경상북도,김천시
명법2통,35.20509,128.8353,경상남도,김해시
명법1통,35.20514,128.84,경상남도,김해시
풍유2통,35.20799,128.8438,경상남도,김해시
평생학습관,35.21122,128.8506,경상남도,김해시
흥동3통,35.22215,128.8541,경상남도,김해시
흥동1통,35.22189,128.8569,경상남도,김해시
흥동2통,35.22184,128.8613,경상남도,김해시
흥동4통,35.22236,128.8673,경상남도,김해시
봉황초등학교,35.22319,128.8705,경상남도,김해시
동아그린앞,35.22641,128.8727,경상남도,김해시
무접,35.22895,128.8711,경상남도,김해시
동상동,35.23364,128.8833,경상남도,김해시
김해천주교회,35.23301,128.8844,경상남도,김해시
매정공원,35.25742,128.8709,경상남도,김해시
내삼마을,35.23692,128.8139,경상남도,김해시
김해스포츠센터,35.18325,128.8317,경상남도,김해시
쌍용예가1차입구,35.19442,128.8168,경상남도,김해시
장유일동미라주,35.19238,128.8116,경상남도,김해시
진례면보건지소입구,35.25253,128.7499,경상남도,김해시
진례파출소,35.24765,128.749,경상남도,김해시
진례중학교,35.2478,128.7562,경상남도,김해시
상평,35.2586,128.7696,경상남도,김해시
개동,35.26312,128.775,경상남도,김해시
상우,35.27073,128.7756,경상남도,김해시
고모,35.27322,128.7756,경상남도,김해시
고모,35.27322,128.7755,경상남도,김해시
상우,35.2706,128.7755,경상남도,김해시
개동,35.26319,128.7751,경상남도,김해시
상평,35.25869,128.7695,경상남도,김해시
진례중학교,35.24786,128.7564,경상남도,김해시
한일유엔아이,35.25651,128.8686,경상남도,김해시
한일유엔아이,35.2564,128.8684,경상남도,김해시
김해중부경찰서,35.22579,128.8789,경상남도,김해시
김해향교,35.23849,128.8822,경상남도,김해시
김해동상시장,35.23631,128.8843,경상남도,김해시
복음병원,35.23004,128.8938,경상남도,김해시
삼성초등학교,35.23367,128.899,경상남도,김해시
하나전,35.30632,128.8769,경상남도,김해시
여차,35.33771,128.8935,경상남도,김해시
백학,35.34491,128.8966,경상남도,김해시
용산초등학교,35.35481,128.9015,경상남도,김해시
용산,35.36228,128.9022,경상남도,김해시
감로,35.3527,128.9193,경상남도,김해시
신곡,35.34446,128.9291,경상남도,김해시
화현,35.33809,128.9353,경상남도,김해시
매리취수장,35.33137,128.9582,경상남도,김해시
고바우,35.32846,128.9627,경상남도,김해시
윗매리,35.32592,128.9646,경상남도,김해시
매리,35.32086,128.9667,경상남도,김해시
매리,35.32091,128.9668,경상남도,김해시
윗매리,35.32593,128.9647,경상남도,김해시
고바우,35.32849,128.9627,경상남도,김해시
매리취수장,35.33152,128.9582,경상남도,김해시
화현,35.33818,128.9355,경상남도,김해시
신곡,35.34444,128.9293,경상남도,김해시
감로,35.35278,128.9195,경상남도,김해시
용산,35.36236,128.9022,경상남도,김해시
용산초등학교,35.35434,128.9013,경상남도,김해시
백학,35.34489,128.8966,경상남도,김해시
여차,35.33777,128.8934,경상남도,김해시
하나전,35.30622,128.8768,경상남도,김해시
삼성초등학교,35.2342,128.8996,경상남도,김해시
복음병원,35.23045,128.8935,경상남도,김해시
김해동상시장,35.23576,128.8845,경상남도,김해시
김해향교,35.23866,128.8823,경상남도,김해시
갑을장유병원,35.20836,128.8049,경상남도,김해시
신월마을,35.22844,128.7663,경상남도,김해시
갑을장유병원,35.20767,128.8051,경상남도,김해시
장유초등학교,35.20411,128.8107,경상남도,김해시
북부동행정복지센터,35.26349,128.8669,경상남도,김해시
경남은행,35.22959,128.9178,경상남도,김해시
인제공원,35.24859,128.9042,경상남도,김해시
가야대역,35.26681,128.8651,경상남도,김해시
매정공원,35.2576,128.871,경상남도,김해시
가야고,35.23651,128.87,경상남도,김해시
뜨란채아파트,35.23361,128.8606,경상남도,김해시
내외동행정복지센터,35.23485,128.8633,경상남도,김해시
지내동입구,35.22987,128.9214,경상남도,김해시
내외동행정복지센터,35.23489,128.8647,경상남도,김해시
뜨란채아파트,35.2341,128.8605,경상남도,김해시
칠산초등학교,35.209,128.8516,경상남도,김해시
칠산초등학교,35.20919,128.8517,경상남도,김해시
화목1통,35.19893,128.8453,경상남도,김해시
화목1통,35.19885,128.8453,경상남도,김해시
이동1통,35.19588,128.8417,경상남도,김해시
이동1통,35.1958,128.8417,경상남도,김해시
이동2통,35.19453,128.8409,경상남도,김해시
이동2통,35.19449,128.841,경상남도,김해시
이동3통,35.19228,128.8399,경상남도,김해시
이동3통,35.19225,128.8399,경상남도,김해시
마찰,35.1901,128.8371,경상남도,김해시
마찰,35.19,128.8372,경상남도,김해시
내삼입구,35.22739,128.8168,경상남도,김해시
내삼입구,35.22734,128.817,경상남도,김해시
주촌축산물시장,35.22582,128.8162,경상남도,김해시
주촌축산물시장,35.22583,128.8165,경상남도,김해시
후포마을입구,35.22288,128.8155,경상남도,김해시
양장골,35.22489,128.926,경상남도,김해시
불암동행정복지센터,35.22247,128.9266,경상남도,김해시
불암동행정복지센터,35.22239,128.9267,경상남도,김해시
와현,34.81448167,128.70432667,경상남도,거제시
지선암,34.817745,128.70240833,경상남도,거제시
와현해수욕장,34.81378333,128.70818333,경상남도,거제시
예구종점,34.80219667,128.71528333,경상남도,거제시
와현해수욕장,34.81371667,128.70822333,경상남도,거제시
와현고개,34.82010333,128.709035,경상남도,거제시
일운초등학교,34.82780333,128.70602667,경상남도,거제시
지세포,34.829605,128.70388167,경상남도,거제시
일운농협,34.831625,128.701615,경상남도,거제시
공령,34.83314,128.70049667,경상남도,거제시
신촌,34.8345,128.69975167,경상남도,거제시
소동마을,34.83924,128.699155,경상남도,거제시
소노캄거제,34.84282167,128.70131833,경상남도,거제시
이진암,34.84987667,128.70900667,경상남도,거제시
옥상,34.850835,128.71384667,경상남도,거제시
옥림아파트교차로,34.85516333,128.71986833,경상남도,거제시
마전주공APT,34.85940667,128.72142833,경상남도,거제시
마전마을회관,34.86085167,128.72283833,경상남도,거제시
구장승포여객선터미널,34.86328833,128.72327167,경상남도,거제시
거제세관,34.86551833,128.72388833,경상남도,거제시
한일비치,34.86756167,128.724965,경상남도,거제시
장승포신협,34.86807833,128.72755333,경상남도,거제시
장승포수협,34.867455,128.72957833,경상남도,거제시
시립도서관,34.869825,128.73095333,경상남도,거제시
새장승포교회,34.87273833,128.7306,경상남도,거제시
옥수동,34.87542167,128.731485,경상남도,거제시
능포동주민센터,34.87870167,128.73366167,경상남도,거제시
능포APT,34.88044667,128.735535,경상남도,거제시
능포종점,34.88288545,128.73692573,경상남도,거제시
능포APT,34.88081333,128.73569333,경상남도,거제시
능포동주민센터,34.87904833,128.733905,경상남도,거제시
옥수동,34.876325,128.73166667,경상남도,거제시
문화상가,34.87448667,128.731045,경상남도,거제시
새장승포교회,34.87277167,128.730435,경상남도,거제시
시립도서관,34.86970833,128.730915,경상남도,거제시
장승포수협,34.86768333,128.730275,경상남도,거제시
장승포신협,34.86813833,128.727965,경상남도,거제시
한일비치,34.86758333,128.72484167,경상남도,거제시
두모,34.86944742,128.7232699,경상남도,거제시
자이언트장,34.86990833,128.72733333,경상남도,거제시
자이언트장,34.86982667,128.72696333,경상남도,거제시
두모,34.869065,128.72252667,경상남도,거제시
거제요양병원,34.85913749,128.71912933,경상남도,거제시
두모고개,34.87058167,128.72233333,경상남도,거제시
한화오션동문,34.86320167,128.71187,경상남도,거제시
한화오션정문,34.864205,128.70136333,경상남도,거제시
한화오션남문,34.86765333,128.69373,경상남도,거제시
내곡,34.86859667,128.69161,경상남도,거제시
용소,34.873495,128.69180333,경상남도,거제시
한화오션서문,34.87535167,128.69278167,경상남도,거제시
성지중학교,34.88715167,128.69282,경상남도,거제시
옥포사거리,34.88938,128.690885,경상남도,거제시
옥포마리나APT,34.89350667,128.68752,경상남도,거제시
거제소방서,34.895285,128.68612333,경상남도,거제시
옥포고등학교,34.90307833,128.68267833,경상남도,거제시
상 송정,34.9106498,128.68156357,경상남도,거제시
송정,34.91466371,128.67544175,경상남도,거제시
하 송정,34.91413314,128.67166986,경상남도,거제시
야부,34.91281667,128.662125,경상남도,거제시
연초중학교,34.91388333,128.65924167,경상남도,거제시
연초면사무소,34.91414833,128.65694333,경상남도,거제시
연초초등학교,34.91270722,128.65375823,경상남도,거제시
연사,34.91020667,128.646625,경상남도,거제시
임전,34.89944333,128.64401833,경상남도,거제시
중토골육교밑,34.89251833,128.63053333,경상남도,거제시
서희스타힐스,34.89266,128.63210667,경상남도,거제시
거제시해수보양온천앞보건소,34.89160927,128.63571727,경상남도,거제시
거제자동차학원,34.890145,128.63884167,경상남도,거제시
군부대앞,34.88880333,128.64112667,경상남도,거제시
제산초등학교,34.88861479,128.6411643,경상남도,거제시
포스코APT,34.88677833,128.64332167,경상남도,거제시
포스코APT,34.88653667,128.64389667,경상남도,거제시
제산초등학교,34.88820167,128.64190333,경상남도,거제시
군부대앞,34.88888667,128.641065,경상남도,거제시
거제자동차학원,34.89021167,128.63877833,경상남도,거제시
수월삼거리,34.89238667,128.64072,경상남도,거제시
두산위브APT,34.89136,128.64219,경상남도,거제시
수월초등학교,34.889845,128.64351667,경상남도,거제시
수양,34.88783333,128.64804167,경상남도,거제시
수월,34.88542478,128.65043658,경상남도,거제시
수동,34.88158933,128.65147332,경상남도,거제시
양정입구,34.87833667,128.65260167,경상남도,거제시
양정,34.87317333,128.65272667,경상남도,거제시
세일주류앞,34.869835,128.65175167,경상남도,거제시
양정저수지,34.86880167,128.650205,경상남도,거제시
거제시종합사회복지관,34.86594667,128.64871,경상남도,거제시
미루유치원,34.86446333,128.64916,경상남도,거제시
거제상문고등학교,34.86236167,128.647665,경상남도,거제시
거제상문고등학교,34.86233,128.64770667,경상남도,거제시
미루유치원,34.86447667,128.649205,경상남도,거제시
거제시종합사회복지관,34.8659,128.64871667,경상남도,거제시
양정저수지,34.86905167,128.65063167,경상남도,거제시
세일주류,34.87083333,128.65273333,경상남도,거제시
양정,34.87324333,128.652795,경상남도,거제시
거제축산물급식센터,34.87480667,128.65314333,경상남도,거제시
양정입구,34.877885,128.652675,경상남도,거제시
수동,34.88155333,128.65156,경상남도,거제시
수월,34.88562,128.65053167,경상남도,거제시
수양,34.88790667,128.64807667,경상남도,거제시
제산,34.88860667,128.64523667,경상남도,거제시
부항행정복지센터,35.989868,127.955231,경상북도,김천시
갯절,35.981819,127.966339,경상북도,김천시
지좌교차로,35.9786,127.97998,경상북도,김천시
지좌교차로,35.978729,127.978737,경상북도,김천시
효아촌,35.9734,127.980164,경상북도,김천시
물문화관(선착장),35.973179,127.984192,경상북도,김천시
신옥,35.979191,127.994171,경상북도,김천시
유촌교차로,35.987389,127.996834,경상북도,김천시
숫골마을,35.99596,127.976837,경상북도,김천시
어전1구,35.973671,127.929619,경상북도,김천시
학동,35.97863,127.929604,경상북도,김천시
대야2리(대동),36.022072,127.91584,경상북도,김천시
숲실,36.028919,127.922043,경상북도,김천시
대야삼거리,36.017551,127.9226,경상북도,김천시
뱃들,35.997581,127.924316,경상북도,김천시
뱃들,35.998119,127.924461,경상북도,김천시
해인1리,36.006748,127.921387,경상북도,김천시
해인산삼랜드,36.012032,127.911293,경상북도,김천시
해인리종점,36.01329,127.903389,경상북도,김천시
해인산삼랜드,36.012081,127.911438,경상북도,김천시
해인1리,36.006741,127.921532,경상북도,김천시
유촌교차로,35.987469,127.996857,경상북도,김천시
희곡,35.997101,127.98317,경상북도,김천시
말미,35.997871,127.964653,경상북도,김천시
대평동,36.038231,127.952011,경상북도,김천시
안간리,36.029419,127.955811,경상북도,김천시
봄내,36.006618,127.938744,경상북도,김천시
갈불,36.01186,127.931641,경상북도,김천시
하대삼거리,36.00322,127.925011,경상북도,김천시
조산,35.99638,127.930168,경상북도,김천시
월곡,35.986778,127.94046,경상북도,김천시
부항행정복지센터,35.989941,127.955269,경상북도,김천시
사등2리,35.989552,127.958481,경상북도,김천시
지좌교차로,35.978649,127.97879,경상북도,김천시
효아촌,35.97348,127.980263,경상북도,김천시
물문화관(선착장),35.973251,127.984138,경상북도,김천시
신옥,35.979259,127.994179,경상북도,김천시
갈개출발,36.000919,127.954338,경상북도,김천시
갯절,35.981739,127.966331,경상북도,김천시
유촌교차로,35.987469,127.996147,경상북도,김천시
김천대대,36.164371,128.11618,경상북도,김천시
남산,36.168331,128.115631,경상북도,김천시
남산,36.16861,128.115784,경상북도,김천시
하남,36.171108,128.128128,경상북도,김천시
다남,36.171959,128.156815,경상북도,김천시
군자2리,36.187592,128.145172,경상북도,김천시
중왕2리,36.182461,128.126785,경상북도,김천시
옥율입구,36.174889,128.114914,경상북도,김천시
어모파출소,36.178139,128.117691,경상북도,김천시
어모파출소,36.17807,128.11763,경상북도,김천시
어모행정복지센터,36.180592,128.119415,경상북도,김천시
마지미,36.18586,128.114563,경상북도,김천시
갈마입구,36.189049,128.114029,경상북도,김천시
갈마입구,36.18885,128.114166,경상북도,김천시
갈마입구,36.188992,128.114334,경상북도,김천시
군자1리(하덕),36.19125,128.130798,경상북도,김천시
은석리,36.195728,128.092117,경상북도,김천시
은기1리,36.199341,128.102554,경상북도,김천시
동좌,36.199841,128.108521,경상북도,김천시
대한법률구조공단,36.115639,128.181549,경상북도,김천시
도암1리마을회관,36.20586,128.103149,경상북도,김천시
도암입구,36.203918,128.107605,경상북도,김천시
신풍,36.21286,128.104874,경상북도,김천시
상남,36.169048,128.123672,경상북도,김천시
두원,36.220188,128.101196,경상북도,김천시
봉대,36.223019,128.093491,경상북도,김천시
사촌,36.229198,128.087524,경상북도,김천시
평성,36.23159,128.085068,경상북도,김천시
